theta;cos(theta);sin(theta)
-0.10995574287564269;0.9937225885302584;-0.1097243022211406
-0.0942477796076937;0.9953263411755726;-0.09407167488273949
-0.07853981633974472;0.9966799670780558;-0.0784413709625158
-0.06283185307179584;0.9977891126480214;-0.06277652534401523
-0.04712388980384685;0.998651349937584;-0.047111428773010444
-0.031415926535897865;0.9992691013408173;-0.03138898785736377
-0.015707963267948877;0.9996386212682389;-0.015704531897859475
1.1102230246251565e-16;0.9997619743980473;9.534473209837913e-07
0.015707963267948988;0.9996383815197232;0.015719785170890788
0.031415926535897976;0.9992686222665408;0.03140423549014315
0.04712388980384696;0.9986520686846788;0.04709619055723213
0.06283185307179595;0.9977900704256207;0.06276130028310933
0.07853981633974494;0.9966787700416933;0.07845657908276449
0.09424777960769393;0.9953249056398555;0.09408686234647656
0.1099557428756428;0.9937242626745559;0.10970913920500258
0.1256637061435918;0.9918803449939854;0.12528921209666755
0.14137166941154078;0.9897878723975811;0.1408686377724354
0.15707963267948977;0.9874530963313061;0.15639817134132172
0.17278759594743875;0.9848773036941973;0.17187408798664627
0.18849555921538763;0.9820504038963287;0.18735263451644135
0.20420352248333662;0.9789895371758203;0.2027399604258281
0.2199114857512856;0.9756842607759442;0.2180922482054155
0.23561944901923448;0.972141810030869;0.2333758913064935
0.2513274122871836;0.9683523764259568;0.2486316160977825
0.26703537555513246;0.9643275775086008;0.263811161078501
0.28274333882308156;0.9600691011463879;0.27891096514328706
0.29845130209103043;0.9555607454821852;0.29398582813925644
0.3141592653589793;0.9508298458639479;0.30894434720113395
0.3298672286269284;0.9458598574523189;0.32384121960225054
0.3455751918948773;0.9406616596784314;0.338643835709749
0.3612831551628264;0.9352156417449465;0.35340586991274225
0.37699111843077526;0.9295548242931514;0.3680378161093273
0.39269908169872414;0.9236650984627238;0.3825791308148423
0.40840704496667324;0.9175297392535467;0.397068234738707
0.4241150082346221;0.9111859469646423;0.41141727662719885
0.4398229715025712;0.9046112745040717;0.42567880789782475
0.4555309347705201;0.8978201139971925;0.43982160969563777
0.47123889803846897;0.8907870831550315;0.4538968802903861
0.48694686130641807;0.8835548250961819;0.46781927760883124
0.5026548245743669;0.8761059050588315;0.48162480062206114
0.518362787842316;0.8684176719045561;0.4953531594499666
0.5340707511102649;0.8605376337090126;0.5089194301887939
0.549778714378214;0.8524377123405777;0.5223733837330878
0.5654866776461629;0.8441356387332943;0.5356855690360975
0.5811946409141118;0.8356005657678512;0.5489040899297811
0.5969026041820609;0.8268842438398961;0.5619487990400168
0.6126105674500097;0.8179555250832616;0.5748676060093839
0.6283185307179588;0.8088339546905684;0.5876322312406027
0.6440264939859077;0.799494885533938;0.6002765474831326
0.6597344572538566;0.7899675196278225;0.612760412711412
0.6754424205218057;0.7802547791295253;0.6250811828064655
0.6911503837897546;0.7703207245660033;0.6372832861116801
0.7068583470577037;0.7602255887268425;0.6492927380605141
0.7225663103256525;0.7499331545176058;0.6611537409774418
0.7382742735936014;0.7394659523387492;0.6728403308251824
0.7539822368615505;0.7287957669046667;0.6843834711585551
0.7696902001294994;0.717956028835075;0.6957464668344084
